Subject	Mapping	Trial	Interval	CorrectResponse	Given response	Accuracy	RT	Stimulus
311	B	23	650	k	k	1	431	Monday
311	B	24	800	l	l	1	861	Sunday
311	B	25	500	b	b	1	613	Thursday
311	B	26	650	k	k	1	487	Monday
311	B	27	800	h	h	1	535	Wednesday
311	B	28	800	l	l	1	586	Sunday
311	B	29	950	j	j	1	621	Tuesday
311	B	30	950	h	h	1	631	Wednesday
311	B	31	800	k	k	1	757	Monday
311	B	32	1100	b	b	1	600	Thursday
311	B	33	500	k	l	0	665	Monday
311	B	34	650	l	l	1	590	Sunday
311	B	35	1100	k	k	1	553	Monday
311	B	36	1100	j	j	1	596	Tuesday
311	B	37	500	l	l	1	590	Sunday
311	B	38	800	b	b	1	756	Thursday
311	B	39	650	h	h	1	716	Wednesday
311	B	40	950	b	b	1	697	Thursday
311	B	41	1100	l	l	1	577	Sunday
311	B	42	650	h	h	1	582	Wednesday
311	B	43	950	k	k	1	585	Monday
311	B	44	650	j	j	1	600	Tuesday
311	B	45	950	l	l	1	484	Sunday
311	B	46	500	h	h	1	649	Wednesday
311	B	47	500	j	j	1	583	Tuesday
311	B	48	950	k	k	1	401	Monday
311	B	49	1100	b	b	1	463	Thursday
311	B	50	800	j	j	1	769	Tuesday
311	C	1	950	j	j	1	1017	Tuesday
311	C	2	800	l	l	1	556	Sunday
311	C	3	800	h	h	1	689	Wednesday
311	C	4	650	k	k	1	620	Monday
311	C	5	500	b	b	1	980	Thursday
311	C	6	800	l	l	1	689	Sunday
311	C	7	650	k	j	0	673	Monday
311	C	8	500	l	l	1	671	Sunday
311	C	9	500	h	h	1	601	Wednesday
311	C	10	950	b	b	1	689	Thursday
311	C	11	1100	j	j	1	575	Tuesday
311	C	12	1100	h	h	1	575	Wednesday
311	C	13	950	l	l	1	593	Sunday
311	C	14	800	b	b	1	847	Thursday
311	C	15	950	j	j	1	743	Tuesday
311	C	16	650	l	l	1	604	Sunday
311	C	17	1100	h	h	1	617	Wednesday
311	C	18	500	b	b	1	753	Thursday
311	C	19	500	k	k	1	492	Monday
311	C	20	950	h	h	1	716	Wednesday
311	C	21	500	j	j	1	799	Tuesday
311	C	22	1100	k	l	0	594	Monday
311	C	23	800	j	j	1	1191	Tuesday
311	C	24	800	h	h	1	620	Wednesday
311	C	25	1100	l	l	1	780	Sunday
311	C	26	500	j	j	1	956	Tuesday
311	C	27	650	b	b	1	700	Thursday
311	C	28	800	k	k	1	943	Monday
311	C	29	650	j	j	1	884	Tuesday
311	C	30	650	b	b	1	583	Thursday
311	C	31	650	j	j	1	684	Tuesday
311	C	32	950	k	k	1	428	Monday
311	C	33	650	h	h	1	652	Wednesday
311	C	34	1100	l	l	1	410	Sunday
311	C	35	950	b	b	1	674	Thursday
311	C	36	650	h	h	1	682	Wednesday
311	C	37	800	b	b	1	865	Thursday
311	C	38	500	l	l	1	593	Sunday
311	C	39	1100	j	j	1	939	Tuesday
311	C	40	1100	k	k	1	451	Monday
311	C	41	650	l	l	1	462	Sunday
311	C	42	500	k	k	1	910	Monday
311	C	43	1100	b	b	1	729	Thursday
311	C	44	500	h	h	1	614	Wednesday
311	C	45	950	l	l	1	593	Sunday
311	C	46	800	k	k	1	718	Monday
311	C	47	950	h	h	1	748	Wednesday
311	C	48	800	j	j	1	801	Tuesday
311	C	49	1100	b	b	1	446	Thursday
311	C	50	950	k	k	1	934	Monday
311	D	1	800	j	j	1	1023	Tuesday
311	D	2	1100	l	k	0	799	Thursday
311	D	3	950	h	h	1	780	Monday
311	D	4	500	j	j	1	692	Tuesday
311	D	5	500	k	k	1	938	Wednesday
311	D	6	950	b	b	1	412	Sunday
311	D	7	650	j	j	1	679	Tuesday
311	D	8	950	h	h	1	596	Monday
311	D	9	650	k	k	1	548	Wednesday
311	D	10	1100	b	b	1	591	Sunday
311	D	11	950	l	l	1	468	Thursday
311	D	12	650	k	k	1	782	Wednesday
311	D	13	800	l	l	1	1019	Thursday
311	D	14	500	b	b	1	587	Sunday
311	D	15	1100	j	j	1	686	Tuesday
311	D	16	1100	h	h	1	427	Monday
311	D	17	650	b	b	1	603	Sunday
311	D	18	500	h	h	1	569	Monday
311	D	19	1100	l	l	1	582	Thursday
311	D	20	800	h	h	1	763	Monday
311	D	21	950	k	k	1	654	Wednesday
311	D	22	950	j	j	1	993	Tuesday
311	D	23	800	b	b	1	606	Sunday
311	D	24	800	k	k	1	630	Wednesday
311	D	25	650	h	h	1	678	Monday
311	D	26	500	l	l	1	1001	Thursday
311	D	27	800	b	b	1	593	Sunday
311	D	28	650	h	h	1	401	Monday
311	D	29	500	b	b	1	518	Sunday
311	D	30	500	k	k	1	705	Wednesday
311	D	31	950	l	l	1	780	Thursday
311	D	32	1100	j	j	1	724	Tuesday
311	D	33	1100	k	k	1	625	Wednesday
311	D	34	950	b	b	1	524	Sunday
311	D	35	800	l	l	1	724	Thursday
311	D	36	950	j	j	1	756	Tuesday
311	D	37	650	b	b	1	572	Sunday
311	D	38	1100	k	l	0	633	Wednesday
311	D	39	500	l	l	1	708	Thursday
311	D	40	500	h	h	1	894	Monday
311	D	41	950	k	k	1	697	Wednesday
311	D	42	500	j	j	1	713	Tuesday
311	D	43	1100	h	h	1	588	Monday
311	D	44	800	j	j	1	761	Tuesday
311	D	45	800	k	k	1	779	Wednesday
311	D	46	1100	b	b	1	615	Sunday
311	D	47	650	l	l	1	588	Thursday
311	D	48	800	h	h	1	553	Monday
311	D	49	650	j	j	1	905	Tuesday
311	D	50	650	l	l	1	647	Thursday
311	E	1	950	j	j	1	625	Tuesday
311	E	2	800	b	b	1	699	Sunday
311	E	3	800	k	k	1	566	Wednesday
311	E	4	650	h	h	1	473	Monday
311	E	5	500	l	l	1	643	Thursday
311	E	6	800	b	b	1	459	Sunday
311	E	7	650	h	h	1	609	Monday
311	E	8	500	b	b	1	582	Sunday
311	E	9	500	k	k	1	550	Wednesday
311	E	10	950	l	l	1	643	Thursday
311	E	11	1100	j	j	1	625	Tuesday
311	E	12	1100	k	k	1	617	Wednesday
311	E	13	950	b	b	1	419	Sunday
311	E	14	800	l	l	1	750	Thursday
311	E	15	950	j	j	1	716	Tuesday
311	E	16	650	b	b	1	556	Sunday
311	E	17	1100	k	k	1	622	Wednesday
311	E	18	500	l	l	1	526	Thursday
311	E	19	500	h	h	1	700	Monday
311	E	20	950	k	k	1	854	Wednesday
311	E	21	500	j	j	1	534	Tuesday
311	E	22	1100	h	h	1	582	Monday
311	E	23	800	j	j	1	689	Tuesday
311	E	24	800	k	k	1	481	Wednesday
311	E	25	1100	b	b	1	590	Sunday
311	E	26	500	j	k	0	633	Tuesday
311	E	27	650	l	l	1	745	Thursday
311	E	28	800	h	h	1	724	Monday
311	E	29	650	j	j	1	558	Tuesday
311	E	30	650	l	l	1	574	Thursday
311	E	31	650	j	j	1	692	Tuesday
311	E	32	950	h	h	1	604	Monday
311	E	33	650	k	k	1	558	Wednesday
311	E	34	1100	b	b	1	457	Sunday
311	E	35	950	l	l	1	508	Thursday
311	E	36	650	k	k	1	796	Wednesday
311	E	37	800	l	l	1	777	Thursday
311	E	38	500	b	b	1	553	Sunday
311	E	39	1100	j	j	1	516	Tuesday
311	E	40	1100	h	h	1	567	Monday
311	E	41	650	b	b	1	568	Sunday
311	E	42	500	h	h	1	502	Monday
311	E	43	1100	l	l	1	590	Thursday
311	E	44	500	k	k	1	656	Wednesday
311	E	45	950	b	b	1	451	Sunday
311	E	46	800	h	h	1	523	Monday
311	E	47	950	k	k	1	467	Wednesday
311	E	48	800	j	j	1	488	Tuesday
311	E	49	1100	l	l	1	622	Thursday
311	E	50	950	h	h	1	520	Monday
311	F	1	950	h	h	1	557	Wednesday
311	F	2	800	k	k	1	554	Monday
311	F	3	950	l	l	1	400	Sunday
311	F	4	500	h	h	1	514	Wednesday
311	F	5	1100	b	b	1	461	Thursday
311	F	6	500	k	k	1	597	Monday
311	F	7	650	l	l	1	533	Sunday
311	F	8	1100	k	k	1	626	Monday
311	F	9	1100	j	j	1	546	Tuesday
311	F	10	500	l	l	1	642	Sunday
311	F	11	800	b	b	1	394	Thursday
311	F	12	650	h	h	1	506	Wednesday
311	F	13	950	b	b	1	653	Thursday
311	F	14	1100	l	l	1	490	Sunday
311	F	15	650	h	h	1	533	Wednesday
311	F	16	950	k	k	1	573	Monday
311	F	17	650	j	k	0	552	Tuesday
311	F	18	650	b	b	1	560	Thursday
311	F	19	650	j	j	1	800	Tuesday
311	F	20	950	h	h	1	429	Wednesday
311	F	21	800	j	j	1	611	Tuesday
311	F	22	1100	l	l	1	560	Sunday
311	F	23	800	h	h	1	613	Wednesday
311	F	24	950	k	k	1	589	Monday
311	F	25	1100	b	h	0	624	Thursday
311	F	26	800	j	j	1	635	Tuesday
311	F	27	1100	k	k	1	573	Monday
311	F	28	500	j	j	1	643	Tuesday
311	F	29	500	k	k	1	624	Monday
311	F	30	500	b	b	1	560	Thursday
311	F	31	1100	h	h	1	819	Wednesday
311	F	32	650	l	l	1	536	Sunday
311	F	33	950	j	j	1	587	Tuesday
311	F	34	800	b	b	1	389	Thursday
311	F	35	950	l	l	1	475	Sunday
311	F	36	1100	h	h	1	501	Wednesday
311	F	37	1100	j	j	1	533	Tuesday
311	F	38	950	b	b	1	525	Thursday
311	F	39	500	h	h	1	483	Wednesday
311	F	40	500	l	l	1	463	Sunday
311	F	41	650	k	k	1	501	Monday
311	F	42	800	l	l	1	527	Sunday
311	F	43	500	b	b	1	533	Thursday
311	F	44	650	k	h	0	527	Monday
311	F	45	800	h	h	1	639	Wednesday
311	F	46	800	l	l	1	453	Sunday
311	F	47	950	j	j	1	525	Tuesday
311	F	48	800	k	k	1	429	Monday
311	F	49	650	b	b	1	469	Thursday
311	F	50	500	j	j	1	615	Tuesday
311	G	1	650	l	l	1	601	Thursday
311	G	2	650	j	j	1	820	Tuesday
311	G	3	800	h	h	1	751	Monday
311	G	4	650	l	l	1	676	Thursday
311	G	5	1100	b	b	1	583	Sunday
311	G	6	800	k	k	1	577	Wednesday
311	G	7	800	j	k	0	980	Tuesday
311	G	8	1100	h	h	1	530	Monday
311	G	9	500	j	k	0	535	Tuesday
311	G	10	950	k	k	1	617	Wednesday
311	G	11	500	h	h	1	754	Monday
311	G	12	500	l	l	1	617	Thursday
311	G	13	1100	k	k	1	649	Wednesday
311	G	14	650	b	b	1	644	Sunday
311	G	15	950	j	k	0	764	Tuesday
311	G	16	800	l	l	1	556	Thursday
311	G	17	950	b	b	1	642	Sunday
311	G	18	1100	k	k	1	647	Wednesday
311	G	19	1100	j	j	1	884	Tuesday
311	G	20	950	l	l	1	636	Thursday
311	G	21	500	k	k	1	743	Wednesday
311	G	22	500	b	b	1	527	Sunday
311	G	23	650	h	h	1	505	Monday
311	G	24	800	b	b	1	676	Sunday
311	G	25	500	l	l	1	623	Thursday
311	G	26	650	h	h	1	1121	Monday
311	G	27	800	k	k	1	674	Wednesday
311	G	28	800	b	b	1	591	Sunday
311	G	29	950	j	j	1	812	Tuesday
311	G	30	950	k	k	1	548	Wednesday
311	G	31	800	h	h	1	759	Monday
311	G	32	1100	l	l	1	783	Thursday
311	G	33	500	h	h	1	730	Monday
311	G	34	650	b	b	1	375	Sunday
311	G	35	1100	h	h	1	637	Monday
311	G	36	1100	j	j	1	642	Tuesday
311	G	37	500	b	b	1	455	Sunday
311	G	38	800	l	l	1	402	Thursday
311	G	39	650	k	k	1	372	Wednesday
311	G	40	950	l	l	1	596	Thursday
311	G	41	1100	b	b	1	567	Sunday
311	G	42	650	k	k	1	586	Wednesday
311	G	43	950	h	h	1	687	Monday
311	G	44	650	j	j	1	686	Tuesday
311	G	45	950	b	b	1	558	Sunday
311	G	46	500	k	k	1	673	Wednesday
311	G	47	500	j	j	1	692	Tuesday
311	G	48	950	h	h	1	706	Monday
311	G	49	1100	l	l	1	609	Thursday
311	G	50	800	j	j	1	921	Tuesday
311	H	1	800	j	j	1	1018	Tuesday
311	H	2	1100	b	b	1	698	Thursday
311	H	3	950	k	k	1	519	Monday
311	H	4	500	j	j	1	936	Tuesday
311	H	5	500	h	h	1	560	Wednesday
311	H	6	950	l	l	1	405	Sunday
311	H	7	650	j	h	0	504	Tuesday
311	H	8	950	k	h	0	625	Monday
311	H	9	650	h	h	1	1105	Wednesday
311	H	10	1100	l	l	1	657	Sunday
311	H	11	950	b	b	1	620	Thursday
311	H	12	650	h	h	1	681	Wednesday
311	H	13	800	b	b	1	561	Thursday
311	H	14	500	l	l	1	535	Sunday
311	H	15	1100	j	j	1	639	Tuesday
311	H	16	1100	k	k	1	458	Monday
311	H	17	650	l	b	0	439	Sunday
311	H	18	500	k	k	1	868	Monday
311	H	19	1100	b	b	1	647	Thursday
311	H	20	800	k	l	0	615	Monday
311	H	21	950	h	h	1	828	Wednesday
311	H	22	950	j	j	1	929	Tuesday
311	H	23	800	l	l	1	1841	Sunday
311	H	24	800	h	h	1	906	Wednesday
311	H	25	650	k	k	1	642	Monday
311	H	26	500	b	b	1	994	Thursday
311	H	27	800	l	l	1	767	Sunday
311	H	28	650	k	k	1	468	Monday
311	H	29	500	l	l	1	511	Sunday
311	H	30	500	h	h	1	514	Wednesday
311	H	31	950	b	b	1	599	Thursday
311	H	32	1100	j	j	1	874	Tuesday
311	H	33	1100	h	h	1	780	Wednesday
311	H	34	950	l	l	1	559	Sunday
311	H	35	800	b	b	1	516	Thursday
311	H	36	950	j	j	1	674	Tuesday
311	H	37	650	l	l	1	578	Sunday
311	H	38	1100	h	h	1	666	Wednesday
311	H	39	500	b	b	1	538	Thursday
311	H	40	500	k	k	1	591	Monday
311	H	41	950	h	h	1	746	Wednesday
311	H	42	500	j	j	1	682	Tuesday
311	H	43	1100	k	l	0	563	Monday
311	H	44	800	j	j	1	1031	Tuesday
311	H	45	800	h	h	1	605	Wednesday
311	H	46	1100	l	l	1	786	Sunday
311	H	47	650	b	b	1	495	Thursday
311	H	48	800	k	k	1	572	Monday
311	H	49	650	j	j	1	1311	Tuesday
311	H	50	650	b	b	1	607	Thursday
312	A	1	950	k	k	1	708	Wednesday
312	A	2	800	h	h	1	761	Monday
312	A	3	950	b	b	1	510	Sunday
312	A	4	500	k	k	1	640	Wednesday
312	A	5	1100	l	j	0	620	Thursday
312	A	6	500	h	h	1	673	Monday
312	A	7	650	b	b	1	605	Sunday
312	A	8	1100	j	j	1	563	Tuesday
312	A	9	800	l	l	1	558	Thursday
312	A	10	1100	h	h	1	677	Monday
312	A	11	500	b	b	1	544	Sunday
312	A	12	650	k	k	1	682	Wednesday
312	A	13	950	l	l	1	891	Thursday
312	A	14	1100	b	b	1	564	Sunday
312	A	15	650	k	k	1	1100	Wednesday
312	A	16	950	h	h	1	643	Monday
312	A	17	650	j	j	1	970	Tuesday
312	A	18	650	l	l	1	698	Thursday
312	A	19	650	j	j	1	806	Tuesday
312	A	20	950	k	k	1	833	Wednesday
312	A	21	800	j	j	1	642	Tuesday
312	A	22	1100	b	b	1	534	Sunday
312	A	23	800	k	k	1	659	Wednesday
312	A	24	950	h	h	1	724	Monday
312	A	25	1100	l	l	1	718	Thursday
312	A	26	800	j	j	1	619	Tuesday
312	A	27	1100	h	h	1	552	Monday
312	A	28	500	j	j	1	655	Tuesday
312	A	29	500	h	h	1	603	Monday
312	A	30	500	l	l	1	825	Thursday
312	A	31	1100	k	k	1	557	Wednesday
312	A	32	650	b	b	1	623	Sunday
312	A	33	950	j	j	1	633	Tuesday
312	A	34	800	l	l	1	698	Thursday
312	A	35	950	b	b	1	570	Sunday
312	A	36	1100	k	k	1	808	Wednesday
312	A	37	1100	j	j	1	653	Tuesday
312	A	38	950	l	l	1	638	Thursday
312	A	39	500	k	k	1	883	Wednesday
312	A	40	500	b	b	1	590	Sunday
312	A	41	650	h	h	1	782	Monday
312	A	42	800	b	b	1	600	Sunday
312	A	43	500	l	l	1	1077	Thursday
312	A	44	650	h	h	1	617	Monday
312	A	45	800	k	k	1	515	Wednesday
312	A	46	800	b	b	1	496	Sunday
312	A	47	950	j	j	1	600	Tuesday
312	A	48	800	h	h	1	594	Monday
312	A	49	650	l	l	1	609	Thursday
312	A	50	500	j	j	1	711	Tuesday
312	B	1	650	b	b	1	988	Thursday
312	B	2	650	j	j	1	498	Tuesday
312	B	3	800	k	k	1	815	Monday
312	B	4	650	b	b	1	803	Thursday
312	B	5	1100	l	l	1	592	Sunday
312	B	6	800	h	h	1	698	Wednesday
312	B	7	800	j	j	1	664	Tuesday
312	B	8	1100	k	k	1	555	Monday
312	B	9	500	j	b	0	634	Tuesday
312	B	10	950	h	b	0	644	Wednesday
312	B	11	500	k	k	1	753	Monday
312	B	12	500	b	b	1	752	Thursday
312	B	13	1100	h	h	1	663	Wednesday
312	B	14	650	l	l	1	597	Sunday
312	B	15	950	j	j	1	761	Tuesday
312	B	16	800	b	b	1	802	Thursday
312	B	17	950	l	l	1	618	Sunday
312	B	18	1100	h	h	1	601	Wednesday
312	B	19	1100	j	j	1	840	Tuesday
312	B	20	950	b	b	1	802	Thursday
312	B	21	500	h	h	1	663	Wednesday
312	B	22	500	l	l	1	635	Sunday
312	B	23	650	k	k	1	649	Monday
312	B	24	800	l	l	1	833	Sunday
312	B	25	500	b	j	0	630	Thursday
312	B	26	650	k	k	1	677	Monday
312	B	27	800	h	h	1	636	Wednesday
312	B	28	800	l	l	1	604	Sunday
312	B	29	950	j	j	1	719	Tuesday
312	B	30	950	h	h	1	597	Wednesday
312	B	31	800	k	k	1	903	Monday
312	B	32	1100	b	h	0	872	Thursday
312	B	33	500	k	k	1	643	Monday
312	B	34	650	l	l	1	595	Sunday
312	B	35	1100	k	k	1	705	Monday
312	B	36	1100	j	j	1	618	Tuesday
312	B	37	500	l	l	1	813	Sunday
312	B	38	800	b	b	1	691	Thursday
312	B	39	650	h	h	1	709	Wednesday
312	B	40	950	b	b	1	869	Thursday
312	B	41	1100	l	k	0	717	Sunday
312	B	42	650	h	h	1	688	Wednesday
312	B	43	950	k	k	1	616	Monday
312	B	44	650	j	j	1	640	Tuesday
312	B	45	950	l	l	1	650	Sunday
312	B	46	500	h	h	1	630	Wednesday
312	B	47	500	j	j	1	659	Tuesday
312	B	48	950	k	k	1	598	Monday
312	B	49	1100	b	h	0	676	Thursday
312	B	50	800	j	j	1	1491	Tuesday
312	C	1	950	j	j	1	827	Tuesday
312	C	2	800	l	l	1	617	Sunday
312	C	3	800	h	h	1	697	Wednesday
312	C	4	650	k	k	1	803	Monday
312	C	5	500	b	b	1	1081	Thursday
312	C	6	800	l	l	1	689	Sunday
312	C	7	650	k	k	1	690	Monday
312	C	8	500	l	l	1	724	Sunday
312	C	9	500	h	h	1	705	Wednesday
312	C	10	950	b	b	1	676	Thursday
312	C	11	1100	j	j	1	837	Tuesday
312	C	12	1100	h	h	1	698	Wednesday
312	C	13	950	l	l	1	520	Sunday
312	C	14	800	b	b	1	720	Thursday
312	C	15	950	j	j	1	664	Tuesday
312	C	16	650	l	l	1	573	Sunday
312	C	17	1100	h	h	1	733	Wednesday
312	C	18	500	b	b	1	957	Thursday
312	C	19	500	k	k	1	840	Monday
312	C	20	950	h	h	1	1256	Wednesday
312	C	21	500	j	j	1	792	Tuesday
312	C	22	1100	k	k	1	739	Monday
312	C	23	800	j	j	1	1421	Tuesday
312	C	24	800	h	h	1	704	Wednesday
312	C	25	1100	l	l	1	512	Sunday
312	C	26	500	j	j	1	707	Tuesday
312	C	27	650	b	b	1	667	Thursday
312	C	28	800	k	k	1	600	Monday
312	C	29	650	j	j	1	659	Tuesday
312	C	30	650	b	b	1	1328	Thursday
312	C	31	650	j	j	1	515	Tuesday
312	C	32	950	k	k	1	656	Monday
312	C	33	650	h	h	1	678	Wednesday
312	C	34	1100	l	l	1	576	Sunday
312	C	35	950	b	j	0	683	Thursday
312	C	36	650	h	h	1	814	Wednesday
312	C	37	800	b	b	1	698	Thursday
312	C	38	500	l	l	1	582	Sunday
312	C	39	1100	j	j	1	590	Tuesday
312	C	40	1100	k	k	1	784	Monday
312	C	41	650	l	l	1	598	Sunday
312	C	42	500	k	k	1	682	Monday
312	C	43	1100	b	b	1	611	Thursday
312	C	44	500	h	h	1	704	Wednesday
312	C	45	950	l	l	1	689	Sunday
312	C	46	800	k	k	1	718	Monday
312	C	47	950	h	h	1	699	Wednesday
312	C	48	800	j	j	1	734	Tuesday
312	C	49	1100	b	b	1	606	Thursday
312	C	50	950	k	k	1	606	Monday
312	D	1	800	j	j	1	887	Tuesday
312	D	2	1100	l	l	1	660	Thursday
312	D	3	950	h	h	1	615	Monday
312	D	4	500	j	j	1	743	Tuesday
312	D	5	500	k	k	1	687	Wednesday
312	D	6	950	b	b	1	455	Sunday
312	D	7	650	j	j	1	804	Tuesday
312	D	8	950	h	h	1	508	Monday
312	D	9	650	k	k	1	692	Wednesday
312	D	10	1100	b	b	1	425	Sunday
312	D	11	950	l	l	1	955	Thursday
312	D	12	650	k	k	1	651	Wednesday
312	D	13	800	l	l	1	619	Thursday
312	D	14	500	b	b	1	763	Sunday
312	D	15	1100	j	j	1	760	Tuesday
312	D	16	1100	h	h	1	582	Monday
312	D	17	650	b	b	1	795	Sunday
312	D	18	500	h	h	1	750	Monday
312	D	19	1100	l	l	1	577	Thursday
312	D	20	800	h	h	1	635	Monday
312	D	21	950	k	k	1	745	Wednesday
312	D	22	950	j	j	1	699	Tuesday
312	D	23	800	b	b	1	702	Sunday
312	D	24	800	k	k	1	537	Wednesday
312	D	25	650	h	h	1	646	Monday
312	D	26	500	l	l	1	715	Thursday
312	D	27	800	b	b	1	529	Sunday
312	D	28	650	h	h	1	547	Monday
312	D	29	500	b	b	1	566	Sunday
312	D	30	500	k	k	1	595	Wednesday
312	D	31	950	l	l	1	697	Thursday
312	D	32	1100	j	j	1	737	Tuesday
312	D	33	1100	k	k	1	505	Wednesday
312	D	34	950	b	b	1	539	Sunday
312	D	35	800	l	l	1	710	Thursday
312	D	36	950	j	j	1	867	Tuesday
312	D	37	650	b	b	1	627	Sunday
312	D	38	1100	k	k	1	614	Wednesday
312	D	39	500	l	l	1	918	Thursday
312	D	40	500	h	h	1	617	Monday
312	D	41	950	k	k	1	635	Wednesday
312	D	42	500	j	j	1	742	Tuesday
312	D	43	1100	h	h	1	566	Monday
312	D	44	800	j	j	1	654	Tuesday
312	D	45	800	k	k	1	457	Wednesday
312	D	46	1100	b	b	1	747	Sunday
312	D	47	650	l	l	1	694	Thursday
312	D	48	800	h	h	1	609	Monday
312	D	49	650	j	j	1	916	Tuesday
312	D	50	650	l	l	1	588	Thursday
312	E	1	950	j	j	1	629	Tuesday
312	E	2	800	b	b	1	509	Sunday
312	E	3	800	k	j	0	571	Wednesday
312	E	4	650	h	h	1	596	Monday
312	E	5	500	l	l	1	498	Thursday
312	E	6	800	b	b	1	513	Sunday
312	E	7	650	h	h	1	580	Monday
312	E	8	500	b	b	1	579	Sunday
312	E	9	500	k	k	1	610	Wednesday
312	E	10	950	l	l	1	526	Thursday
312	E	11	1100	j	j	1	678	Tuesday
312	E	12	1100	k	k	1	793	Wednesday
312	E	13	950	b	b	1	460	Sunday
312	E	14	800	l	l	1	596	Thursday
312	E	15	950	j	j	1	560	Tuesday
312	E	16	650	b	b	1	457	Sunday
312	E	17	1100	k	k	1	669	Wednesday
312	E	18	500	l	l	1	584	Thursday
312	E	19	500	h	h	1	567	Monday
312	E	20	950	k	k	1	676	Wednesday
312	E	21	500	j	j	1	527	Tuesday
312	E	22	1100	h	h	1	568	Monday
312	E	23	800	j	j	1	579	Tuesday
312	E	24	800	k	k	1	838	Wednesday
312	E	25	1100	b	b	1	513	Sunday
312	E	26	500	j	j	1	619	Tuesday
312	E	27	650	l	l	1	778	Thursday
312	E	28	800	h	h	1	605	Monday
312	E	29	650	j	j	1	556	Tuesday
312	E	30	650	l	l	1	822	Thursday
312	E	31	650	j	j	1	596	Tuesday
312	E	32	950	h	h	1	760	Monday
312	E	33	650	k	k	1	801	Wednesday
312	E	34	1100	b	b	1	462	Sunday
312	E	35	950	l	l	1	520	Thursday
312	E	36	650	k	k	1	579	Wednesday
312	E	37	800	l	l	1	574	Thursday
312	E	38	500	b	b	1	589	Sunday
312	E	39	1100	j	j	1	674	Tuesday
312	E	40	1100	h	h	1	725	Monday
312	E	41	650	b	b	1	600	Sunday
312	E	42	500	h	h	1	718	Monday
312	E	43	1100	l	l	1	462	Thursday
312	E	44	500	k	k	1	594	Wednesday
312	E	45	950	b	b	1	478	Sunday
312	E	46	800	h	h	1	557	Monday
312	E	47	950	k	l	0	506	Wednesday
312	E	48	800	j	j	1	576	Tuesday
312	E	49	1100	l	l	1	526	Thursday
312	E	50	950	h	h	1	597	Monday
312	F	1	950	h	h	1	580	Wednesday
312	F	2	800	k	k	1	511	Monday
312	F	3	950	l	l	1	542	Sunday
312	F	4	500	h	h	1	687	Wednesday
312	F	5	1100	b	b	1	624	Thursday
312	F	6	500	k	k	1	525	Monday
312	F	7	650	l	l	1	424	Sunday
312	F	8	1100	k	k	1	837	Monday
312	F	9	1100	j	j	1	521	Tuesday
312	F	10	500	l	l	1	514	Sunday
312	F	11	800	b	b	1	527	Thursday
312	F	12	650	h	h	1	570	Wednesday
312	F	13	950	b	b	1	511	Thursday
312	F	14	1100	l	l	1	488	Sunday
312	F	15	650	h	h	1	780	Wednesday
312	F	16	950	k	k	1	1137	Monday
312	F	17	650	j	j	1	619	Tuesday
312	F	18	650	b	h	0	569	Thursday
312	F	19	650	j	j	1	514	Tuesday
312	F	20	950	h	h	1	610	Wednesday
312	F	21	800	j	j	1	611	Tuesday
312	F	22	1100	l	l	1	560	Sunday
312	F	23	800	h	h	1	604	Wednesday
312	F	24	950	k	l	0	471	Monday
312	F	25	1100	b	b	1	554	Thursday
312	F	26	800	j	j	1	549	Tuesday
312	F	27	1100	k	k	1	573	Monday
312	F	28	500	j	j	1	836	Tuesday
312	F	29	500	k	k	1	544	Monday
312	F	30	500	b	b	1	632	Thursday
312	F	31	1100	h	h	1	605	Wednesday
312	F	32	650	l	l	1	620	Sunday
312	F	33	950	j	j	1	623	Tuesday
312	F	34	800	b	b	1	664	Thursday
312	F	35	950	l	l	1	465	Sunday
312	F	36	1100	h	h	1	556	Wednesday
312	F	37	1100	j	j	1	699	Tuesday
312	F	38	950	b	b	1	499	Thursday
312	F	39	500	h	h	1	606	Wednesday
312	F	40	500	l	l	1	579	Sunday
312	F	41	650	k	k	1	884	Monday
312	F	42	800	l	l	1	475	Sunday
312	F	43	500	b	h	0	590	Thursday
312	F	44	650	k	k	1	598	Monday
312	F	45	800	h	h	1	608	Wednesday
312	F	46	800	l	l	1	482	Sunday
312	F	47	950	j	j	1	555	Tuesday
312	F	48	800	k	k	1	501	Monday
312	F	49	650	b	b	1	537	Thursday
312	F	50	500	j	j	1	673	Tuesday
312	G	1	650	l	l	1	556	Thursday
312	G	2	650	j	j	1	972	Tuesday
312	G	3	800	h	h	1	532	Monday
312	G	4	650	l	l	1	518	Thursday
312	G	5	1100	b	b	1	553	Sunday
312	G	6	800	k	k	1	670	Wednesday
312	G	7	800	j	h	0	532	Tuesday
312	G	8	1100	h	h	1	705	Monday
312	G	9	500	j	j	1	665	Tuesday
312	G	10	950	k	j	0	548	Wednesday
312	G	11	500	h	h	1	662	Monday
312	G	12	500	l	l	1	486	Thursday
312	G	13	1100	k	k	1	652	Wednesday
312	G	14	650	b	b	1	646	Sunday
312	G	15	950	j	j	1	743	Tuesday
312	G	16	800	l	l	1	569	Thursday
312	G	17	950	b	b	1	585	Sunday
312	G	18	1100	k	k	1	705	Wednesday
312	G	19	1100	j	j	1	609	Tuesday
312	G	20	950	l	l	1	601	Thursday
312	G	21	500	k	k	1	639	Wednesday
312	G	22	500	b	b	1	689	Sunday
312	G	23	650	h	h	1	572	Monday
