Subject	Mapping	Trial	Interval	CorrectResponse	Given Response	Accuracy	RT	Stimulus
108	C	27	800	b	b	1	371	1
108	C	28	650	h	h	1	670	2
108	C	29	500	b	b	1	360	1
108	C	30	500	k	k	1	480	4
108	C	31	950	l	l	1	614	5
108	C	32	1100	j	j	1	469	3
108	C	33	1100	k	k	1	515	4
108	C	34	950	b	b	1	480	1
108	C	35	800	l	l	1	486	5
108	C	36	950	j	h	0	382	3
108	C	37	650	b	b	1	427	1
108	C	38	1100	k	k	1	470	4
108	C	39	500	l	l	1	441	5
108	C	40	500	h	h	1	582	2
108	C	41	950	k	h	0	544	4
108	C	42	500	j	j	1	486	3
108	C	43	1100	h	h	1	643	2
108	C	44	800	j	j	1	523	3
108	C	45	800	k	k	1	494	4
108	C	46	1100	b	b	1	534	1
108	C	47	650	l	l	1	347	5
108	C	48	800	h	h	1	475	2
108	C	49	650	j	b	0	558	3
108	C	50	650	l	l	1	462	5
108	D	1	650	b	b	1	433	5
108	D	2	650	j	j	1	798	3
108	D	3	800	k	k	1	627	2
108	D	4	650	b	b	1	581	5
108	D	5	1100	l	l	1	440	1
108	D	6	800	h	h	1	467	4
108	D	7	800	j	j	1	420	3
108	D	8	1100	k	k	1	414	2
108	D	9	500	j	j	1	479	3
108	D	10	950	h	h	1	429	4
108	D	11	500	k	h	0	422	2
108	D	12	500	b	h	0	547	5
108	D	13	1100	h	h	1	461	4
108	D	14	650	l	l	1	355	1
108	D	15	950	j	j	1	572	3
108	D	16	800	b	b	1	501	5
108	D	17	950	l	l	1	515	1
108	D	18	1100	h	h	1	456	4
108	D	19	1100	j	j	1	508	3
108	D	20	950	b	b	1	629	5
108	D	21	500	h	k	0	510	4
108	D	22	500	l	l	1	408	1
108	D	23	650	k	k	1	685	2
108	D	24	800	l	l	1	479	1
108	D	25	500	b	b	1	480	5
108	D	26	650	j	j	1	459	2
108	D	27	800	h	h	1	539	4
108	D	28	800	l	l	1	405	1
108	D	29	950	j	j	1	438	3
108	D	30	950	h	h	1	669	4
108	D	31	800	k	k	1	477	2
108	D	32	1100	b	b	1	510	5
108	D	33	500	k	k	1	539	2
108	D	34	650	l	l	1	637	1
108	D	35	1100	k	k	1	654	2
108	D	36	1100	j	b	0	422	3
108	D	37	500	l	l	1	405	1
108	D	38	800	b	j	0	424	5
108	D	39	650	h	h	1	459	4
108	D	40	950	b	b	1	518	5
108	D	41	1100	l	l	1	411	1
108	D	42	650	h	h	1	468	4
108	D	43	950	k	k	1	481	2
108	D	44	650	j	j	1	505	3
108	D	45	950	l	l	1	344	1
108	D	46	500	h	h	1	438	4
108	D	47	500	j	j	1	516	3
108	D	48	950	k	k	1	577	2
108	D	49	1100	b	b	1	502	5
108	D	50	800	j	j	1	535	3
109	A	1	950	k	k	1	343	4
109	A	2	800	h	h	1	540	2
109	A	3	950	b	b	1	427	1
109	A	4	500	k	k	1	516	4
109	A	5	1100	l	l	1	511	5
109	A	6	500	h	h	1	394	2
109	A	7	650	b	b	1	486	1
109	A	8	1100	h	h	1	662	2
109	A	9	1100	j	j	1	506	3
109	A	10	500	b	b	1	499	1
109	A	11	800	l	h	0	521	5
109	A	12	650	k	k	1	497	4
109	A	13	950	l	l	1	799	5
109	A	14	1100	b	b	1	1014	1
109	A	15	650	k	k	1	670	4
109	A	16	950	h	h	1	489	2
109	A	17	650	j	j	1	391	3
109	A	18	650	l	l	1	537	5
109	A	19	650	j	b	0	985	3
109	A	20	950	k	k	1	377	4
109	A	21	800	j	j	1	527	3
109	A	22	1100	b	b	1	427	1
109	A	23	800	k	k	1	412	4
109	A	24	950	h	h	1	369	2
109	A	25	1100	l	l	1	543	5
109	A	26	800	j	j	1	385	3
109	A	27	1100	h	h	1	452	2
109	A	28	500	j	j	1	449	3
109	A	29	500	h	h	1	639	2
109	A	30	500	l	l	1	495	5
109	A	31	1100	k	k	1	614	4
109	A	32	650	b	b	1	1273	1
109	A	33	950	j	h	0	322	3
109	A	34	800	l	l	1	465	5
109	A	35	950	b	b	1	515	1
109	A	36	1100	k	k	1	455	4
109	A	37	1100	j	j	1	548	3
109	A	38	950	l	l	1	689	5
109	A	39	500	k	k	1	665	4
109	A	40	500	b	b	1	489	1
109	A	41	650	h	h	1	460	2
109	A	42	800	b	b	1	614	1
109	A	43	500	l	l	1	545	5
109	A	44	650	h	h	1	465	2
109	A	45	800	k	k	1	668	4
109	A	46	800	b	b	1	552	1
109	A	47	950	j	j	1	614	3
109	A	48	800	h	h	1	489	2
109	A	49	650	l	l	1	534	5
109	A	50	500	j	h	0	758	3
109	B	1	950	j	j	1	999	3
109	B	2	800	l	l	1	460	1
109	B	3	800	h	h	1	616	4
109	B	4	650	k	k	1	464	2
109	B	5	500	b	b	1	656	5
109	B	6	800	l	l	1	380	1
109	B	7	650	k	k	1	496	2
109	B	8	500	l	l	1	428	1
109	B	9	500	h	h	1	462	4
109	B	10	950	b	b	1	592	5
109	B	11	1100	j	j	1	585	3
109	B	12	1100	h	h	1	550	4
109	B	13	950	l	l	1	425	1
109	B	14	800	b	b	1	566	5
109	B	15	950	j	j	1	625	3
109	B	16	650	l	b	0	420	1
109	B	17	1100	h	h	1	569	4
109	B	18	500	b	b	1	488	5
109	B	19	500	k	k	1	590	2
109	B	20	950	h	h	1	457	4
109	B	21	500	j	j	1	417	3
109	B	22	1100	k	k	1	355	2
109	B	23	800	j	j	1	318	3
109	B	24	800	h	h	1	545	4
109	B	25	1100	l	l	1	391	1
109	B	26	500	j	j	1	791	3
109	B	27	650	b	b	1	571	5
109	B	28	800	k	k	1	755	2
109	B	29	650	j	j	1	372	3
109	B	30	650	b	b	1	558	5
109	B	31	650	j	j	1	535	3
109	B	32	950	k	k	1	403	2
109	B	33	650	h	h	1	565	4
109	B	34	1100	l	l	1	503	1
109	B	35	950	b	b	1	555	5
109	B	36	650	h	h	1	600	4
109	B	37	800	b	b	1	505	5
109	B	38	500	l	l	1	407	1
109	B	39	1100	j	j	1	417	3
109	B	40	1100	k	k	1	473	2
109	B	41	650	l	l	1	588	1
109	B	42	500	k	k	1	566	2
109	B	43	1100	b	b	1	665	5
109	B	44	500	h	h	1	541	4
109	B	45	950	l	l	1	542	1
109	B	46	800	k	k	1	496	2
109	B	47	950	h	h	1	435	4
109	B	48	800	j	j	1	513	3
109	B	49	1100	b	b	1	549	5
109	B	50	950	k	k	1	531	2
109	C	1	800	j	j	1	838	3
109	C	2	1100	l	l	1	483	5
109	C	3	950	h	h	1	646	2
109	C	4	500	j	j	1	771	3
109	C	5	500	k	k	1	584	4
109	C	6	950	b	b	1	640	1
109	C	7	650	j	j	1	373	3
109	C	8	950	h	h	1	469	2
109	C	9	650	k	k	1	453	4
109	C	10	1100	b	b	1	466	1
109	C	11	950	l	l	1	602	5
109	C	12	650	k	k	1	535	4
109	C	13	800	l	l	1	453	5
109	C	14	500	b	b	1	634	1
109	C	15	1100	j	k	0	834	3
109	C	16	1100	h	h	1	501	2
109	C	17	650	b	b	1	498	1
109	C	18	500	h	h	1	472	2
109	C	19	1100	l	l	1	530	5
109	C	20	800	h	h	1	493	2
109	C	21	950	k	k	1	629	4
109	C	22	950	j	j	1	1002	3
109	C	23	800	b	b	1	536	1
109	C	24	800	k	k	1	530	4
109	C	25	650	h	h	1	589	2
109	C	26	500	l	l	1	490	5
109	C	27	800	b	b	1	669	1
109	C	28	650	h	h	1	408	2
109	C	29	500	b	b	1	453	1
109	C	30	500	k	k	1	658	4
109	C	31	950	l	l	1	666	5
109	C	32	1100	j	j	1	1056	3
109	C	33	1100	k	k	1	552	4
109	C	34	950	b	b	1	616	1
109	C	35	800	l	l	1	525	5
109	C	36	950	j	j	1	837	3
109	C	37	650	b	b	1	668	1
109	C	38	1100	k	k	1	669	4
109	C	39	500	l	l	1	693	5
109	C	40	500	h	h	1	624	2
109	C	41	950	k	k	1	627	4
109	C	42	500	j	j	1	771	3
109	C	43	1100	h	h	1	832	2
109	C	44	800	j	j	1	1349	3
109	C	45	800	k	k	1	483	4
109	C	46	1100	b	b	1	626	1
109	C	47	650	l	l	1	501	5
109	C	48	800	h	h	1	578	2
109	C	49	650	j	j	1	807	3
109	C	50	650	l	l	1	496	5
109	D	1	650	b	b	1	771	5
109	D	2	650	j	j	1	674	3
109	D	3	800	k	k	1	600	2
109	D	4	650	b	b	1	563	5
109	D	5	1100	l	l	1	670	1
109	D	6	800	h	h	1	805	4
109	D	7	800	j	j	1	711	3
109	D	8	1100	k	k	1	605	2
109	D	9	500	j	j	1	732	3
109	D	10	950	h	h	1	541	4
109	D	11	500	k	k	1	541	2
109	D	12	500	b	b	1	573	5
109	D	13	1100	h	h	1	693	4
109	D	14	650	l	l	1	704	1
109	D	15	950	j	j	1	810	3
109	D	16	800	b	b	1	611	5
109	D	17	950	l	l	1	549	1
109	D	18	1100	h	j	0	640	4
109	D	19	1100	j	j	1	546	3
109	D	20	950	b	b	1	707	5
109	D	21	500	h	h	1	560	4
109	D	22	500	l	l	1	621	1
109	D	23	650	k	k	1	571	2
109	D	24	800	l	l	1	602	1
109	D	25	500	b	b	1	581	5
109	D	26	650	k	k	1	550	2
109	D	27	800	h	h	1	488	4
109	D	28	800	l	l	1	530	1
109	D	29	950	j	j	1	421	3
109	D	30	950	h	h	1	589	4
109	D	31	800	k	k	1	611	2
109	D	32	1100	b	b	1	557	5
109	D	33	500	k	k	1	550	2
109	D	34	650	l	l	1	472	1
109	D	35	1100	k	k	1	767	2
109	D	36	1100	j	h	0	647	3
109	D	37	500	l	l	1	621	1
109	D	38	800	b	b	1	565	5
109	D	39	650	h	h	1	704	4
109	D	40	950	b	b	1	602	5
109	D	41	1100	l	l	1	552	1
109	D	42	650	h	h	1	669	4
109	D	43	950	k	k	1	618	2
109	D	44	650	j	j	1	1129	3
109	D	45	950	l	l	1	616	1
109	D	46	500	h	h	1	797	4
109	D	47	500	j	j	1	569	3
109	D	48	950	k	k	1	645	2
109	D	49	1100	b	b	1	520	5
109	D	50	800	j	j	1	633	3
110	A	1	950	k	j	0	465	4
110	A	2	800	h	k	0	470	2
110	A	3	950	b	b	1	346	1
110	A	4	500	k	k	1	480	4
110	A	5	1100	l	l	1	447	5
110	A	6	500	h	h	1	475	2
110	A	7	650	b	b	1	514	1
110	A	8	1100	h	h	1	371	2
110	A	9	1100	j	j	1	383	3
110	A	10	500	b	b	1	540	1
110	A	11	800	l	l	1	434	5
110	A	12	650	k	k	1	430	4
110	A	13	950	l	l	1	454	5
110	A	14	1100	b	b	1	505	1
110	A	15	650	k	k	1	459	4
110	A	16	950	h	h	1	363	2
110	A	17	650	j	h	0	574	3
110	A	18	650	l	l	1	473	5
110	A	19	650	j	j	1	521	3
110	A	20	950	k	l	0	467	4
110	A	21	800	j	j	1	651	3
110	A	22	1100	b	b	1	492	1
110	A	23	800	k	k	1	318	4
110	A	24	950	h	h	1	475	2
110	A	25	1100	l	l	1	606	5
110	A	26	800	j	j	1	510	3
110	A	27	1100	h	l	0	453	2
110	A	28	500	j	j	1	609	3
110	A	29	500	h	h	1	327	2
110	A	30	500	l	l	1	411	5
110	A	31	1100	k	k	1	527	4
110	A	32	650	b	b	1	476	1
110	A	33	950	j	j	1	462	3
110	A	34	800	l	l	1	483	5
110	A	35	950	b	b	1	515	1
110	A	36	1100	k	l	0	397	4
110	A	37	1100	j	j	1	355	3
110	A	38	950	l	l	1	441	5
110	A	39	500	k	k	1	522	4
110	A	40	500	b	b	1	504	1
110	A	41	650	h	j	0	463	2
110	A	42	800	b	b	1	494	1
110	A	43	500	l	j	0	418	5
110	A	44	650	h	h	1	418	2
110	A	45	800	k	k	1	493	4
110	A	46	800	b	b	1	507	1
110	A	47	950	j	j	1	609	3
110	A	48	800	h	h	1	455	2
110	A	49	650	l	l	1	515	5
110	A	50	500	j	j	1	518	3
110	B	1	950	j	j	1	462	3
110	B	2	800	l	l	1	409	1
110	B	3	800	h	h	1	644	4
110	B	4	650	k	k	1	559	2
110	B	5	500	b	b	1	524	5
110	B	6	800	l	l	1	409	1
110	B	7	650	k	k	1	495	2
110	B	8	500	l	l	1	398	1
110	B	9	500	h	h	1	487	4
110	B	10	950	b	k	0	487	5
110	B	11	1100	j	j	1	422	3
110	B	12	1100	h	h	1	492	4
110	B	13	950	l	l	1	419	1
110	B	14	800	b	b	1	455	5
110	B	15	950	j	j	1	382	3
110	B	16	650	l	l	1	899	1
110	B	17	1100	h	h	1	412	4
110	B	18	500	b	b	1	564	5
110	B	19	500	k	k	1	494	2
110	B	20	950	h	h	1	362	4
110	B	21	500	j	j	1	579	3
110	B	22	1100	k	l	0	372	2
110	B	23	800	j	j	1	379	3
110	B	24	800	h	h	1	591	4
110	B	25	1100	l	l	1	448	1
110	B	26	500	j	h	0	480	3
110	B	27	650	b	b	1	460	5
110	B	28	800	k	k	1	488	2
110	B	29	650	j	j	1	475	3
110	B	30	650	b	b	1	478	5
110	B	31	650	j	j	1	525	3
110	B	32	950	k	k	1	553	2
110	B	33	650	h	h	1	392	4
110	B	34	1100	l	l	1	445	1
110	B	35	950	b	b	1	475	5
110	B	36	650	h	j	0	542	4
110	B	37	800	b	b	1	475	5
110	B	38	500	l	l	1	485	1
110	B	39	1100	j	j	1	410	3
110	B	40	1100	k	k	1	430	2
110	B	41	650	l	l	1	402	1
110	B	42	500	k	j	0	442	2
110	B	43	1100	b	b	1	513	5
110	B	44	500	h	h	1	443	4
110	B	45	950	l	l	1	410	1
110	B	46	800	k	k	1	592	2
110	B	47	950	h	h	1	547	4
110	B	48	800	j	j	1	549	3
110	B	49	1100	b	b	1	510	5
110	B	50	950	k	k	1	467	2
110	C	1	800	j	j	1	571	3
110	C	2	1100	l	l	1	462	5
110	C	3	950	h	h	1	414	2
110	C	4	500	j	h	0	507	3
110	C	5	500	k	k	1	499	4
110	C	6	950	b	b	1	473	1
110	C	7	650	j	j	1	619	3
110	C	8	950	h	b	0	430	2
110	C	9	650	k	k	1	638	4
110	C	10	1100	b	b	1	630	1
110	C	11	950	l	l	1	472	5
110	C	12	650	k	k	1	518	4
110	C	13	800	l	l	1	426	5
110	C	14	500	b	b	1	547	1
110	C	15	1100	j	j	1	570	3
110	C	16	1100	h	h	1	423	2
110	C	17	650	b	b	1	613	1
110	C	18	500	h	h	1	607	2
110	C	19	1100	l	l	1	477	5
110	C	20	800	h	h	1	445	2
110	C	21	950	k	k	1	629	4
110	C	22	950	j	j	1	410	3
110	C	23	800	b	b	1	503	1
110	C	24	800	k	k	1	605	4
110	C	25	650	h	h	1	455	2
110	C	26	500	l	l	1	538	5
110	C	27	800	b	b	1	413	1
110	C	28	650	h	h	1	359	2
110	C	29	500	b	b	1	586	1
110	C	30	500	k	k	1	538	4
110	C	31	950	l	l	1	458	5
110	C	32	1100	j	j	1	474	3
110	C	33	1100	k	k	1	581	4
110	C	34	950	b	b	1	671	1
110	C	35	800	l	l	1	458	5
110	C	36	950	j	j	1	485	3
110	C	37	650	b	b	1	535	1
110	C	38	1100	k	k	1	530	4
110	C	39	500	l	l	1	375	5
110	C	40	500	h	b	0	402	2
110	C	41	950	k	k	1	682	4
110	C	42	500	j	j	1	551	3
110	C	43	1100	h	h	1	530	2
110	C	44	800	j	j	1	578	3
110	C	45	800	k	k	1	533	4
110	C	46	1100	b	b	1	469	1
110	C	47	650	l	l	1	599	5
110	C	48	800	h	h	1	490	2
110	C	49	650	j	j	1	389	3
110	C	50	650	l	l	1	458	5
110	D	1	650	b	b	1	455	5
110	D	2	650	j	j	1	530	3
110	D	3	800	k	k	1	462	2
110	D	4	650	b	b	1	431	5
110	D	5	1100	l	l	1	496	1
110	D	6	800	h	h	1	509	4
110	D	7	800	j	j	1	540	3
110	D	8	1100	k	k	1	579	2
110	D	9	500	j	j	1	530	3
110	D	10	950	h	h	1	417	4
110	D	11	500	k	k	1	434	2
110	D	12	500	b	b	1	490	5
110	D	13	1100	h	h	1	589	4
110	D	14	650	l	l	1	439	1
110	D	15	950	j	j	1	519	3
110	D	16	800	b	b	1	659	5
110	D	17	950	l	l	1	569	1
110	D	18	1100	h	h	1	388	4
110	D	19	1100	j	j	1	385	3
110	D	20	950	b	b	1	459	5
110	D	21	500	h	h	1	571	4
110	D	22	500	l	l	1	454	1
110	D	23	650	k	l	0	490	2
110	D	24	800	l	l	1	419	1
110	D	25	500	b	h	0	478	5
110	D	26	650	k	l	0	369	2
110	D	27	800	h	h	1	550	4
110	D	28	800	l	l	1	531	1
110	D	29	950	j	j	1	521	3
110	D	30	950	h	h	1	438	4
110	D	31	800	k	k	1	370	2
110	D	32	1100	b	b	1	561	5
110	D	33	500	k	k	1	499	2
110	D	34	650	l	l	1	571	1
110	D	35	1100	k	k	1	478	2
110	D	36	1100	j	j	1	384	3
110	D	37	500	l	l	1	717	1
110	D	38	800	b	b	1	537	5
110	D	39	650	h	h	1	579	4
110	D	40	950	b	b	1	473	5
110	D	41	1100	l	l	1	474	1
110	D	42	650	h	h	1	483	4
110	D	43	950	k	k	1	358	2
110	D	44	650	j	j	1	544	3
110	D	45	950	l	l	1	487	1
110	D	46	500	h	h	1	553	4
110	D	47	500	j	j	1	438	3
110	D	48	950	k	k	1	425	2
110	D	49	1100	b	b	1	622	5
110	D	50	800	j	j	1	507	3
112	A	1	950	k	k	1	694	4
112	A	2	800	h	h	1	657	2
112	A	3	950	b	b	1	724	1
112	A	4	500	k	k	1	638	4
112	A	5	1100	l	l	1	555	5
112	A	6	500	h	h	1	614	2
112	A	7	650	b	b	1	628	1
112	A	8	1100	h	h	1	590	2
112	A	9	1100	j	j	1	571	3
112	A	10	500	b	b	1	622	1
112	A	11	800	l	l	1	473	5
112	A	12	650	k	k	1	612	4
112	A	13	950	l	l	1	590	5
112	A	14	1100	b	b	1	692	1
112	A	15	650	k	k	1	564	4
112	A	16	950	h	h	1	700	2
112	A	17	650	j	k	0	845	3
112	A	18	650	l	l	1	397	5
112	A	19	650	j	j	1	650	3
112	A	20	950	k	k	1	977	4
112	A	21	800	j	j	1	557	3
112	A	22	1100	b	b	1	721	1
112	A	23	800	k	k	1	612	4
112	A	24	950	h	h	1	556	2
112	A	25	1100	l	l	1	533	5
112	A	26	800	j	j	1	752	3
112	A	27	1100	h	h	1	545	2
112	A	28	500	j	j	1	1666	3
112	A	29	500	h	h	1	342	2
112	A	30	500	l	l	1	672	5
112	A	31	1100	k	k	1	561	4
112	A	32	650	b	b	1	508	1
112	A	33	950	j	j	1	938	3
112	A	34	800	l	l	1	418	5
112	A	35	950	b	b	1	574	1
112	A	36	1100	k	k	1	634	4
112	A	37	1100	j	j	1	744	3
112	A	38	950	l	l	1	487	5
112	A	39	500	k	k	1	528	4
112	A	40	500	b	h	0	506	1
112	A	41	650	h	h	1	530	2
112	A	42	800	b	b	1	627	1
112	A	43	500	l	l	1	578	5
112	A	44	650	h	h	1	629	2
112	A	45	800	k	k	1	482	4
112	A	46	800	b	b	1	635	1
112	A	47	950	j	j	1	837	3
112	A	48	800	h	h	1	621	2
112	A	49	650	l	l	1	453	5
112	A	50	500	j	j	1	461	3
112	B	1	950	j	j	1	441	3
112	B	2	800	l	l	1	516	1
112	B	3	800	h	h	1	758	4
112	B	4	650	k	k	1	713	2
112	B	5	500	b	b	1	662	5
112	B	6	800	l	l	1	548	1
112	B	7	650	k	k	1	561	2
112	B	8	500	l	l	1	470	1
112	B	9	500	h	h	1	756	4
112	B	10	950	b	b	1	489	5
112	B	11	1100	j	j	1	734	3
112	B	12	1100	h	h	1	828	4
112	B	13	950	l	l	1	494	1
112	B	14	800	b	b	1	593	5
112	B	15	950	j	j	1	916	3
112	B	16	650	l	l	1	478	1
112	B	17	1100	h	h	1	518	4
112	B	18	500	b	b	1	545	5
112	B	19	500	k	k	1	502	2
112	B	20	950	h	h	1	881	4
112	B	21	500	j	j	1	598	3
112	B	22	1100	k	k	1	585	2
112	B	23	800	j	j	1	761	3
112	B	24	800	h	h	1	1022	4
112	B	25	1100	l	l	1	564	1
112	B	26	500	j	j	1	764	3
112	B	27	650	b	b	1	598	5
112	B	28	800	k	k	1	660	2
112	B	29	650	j	j	1	597	3
112	B	30	650	b	b	1	553	5
112	B	31	650	j	j	1	538	3
112	B	32	950	k	k	1	916	2
112	B	33	650	h	h	1	531	4
112	B	34	1100	l	l	1	459	1
112	B	35	950	b	b	1	704	5
112	B	36	650	h	h	1	677	4
112	B	37	800	b	b	1	496	5
112	B	38	500	l	l	1	442	1
112	B	39	1100	j	j	1	645	3
112	B	40	1100	k	k	1	396	2
112	B	41	650	l	l	1	450	1
112	B	42	500	k	k	1	552	2
112	B	43	1100	b	b	1	576	5
112	B	44	500	h	h	1	517	4
112	B	45	950	l	l	1	493	1
112	B	46	800	k	k	1	677	2
112	B	47	950	h	h	1	485	4
112	B	48	800	j	j	1	993	3
112	B	49	1100	b	b	1	498	5
112	B	50	950	k	k	1	546	2
112	C	1	800	j	j	1	485	3
112	C	2	1100	l	l	1	472	5
112	C	3	950	h	h	1	389	2
112	C	4	500	j	j	1	693	3
112	C	5	500	k	k	1	613	4
112	C	6	950	b	b	1	562	1
112	C	7	650	j	j	1	776	3
112	C	8	950	h	h	1	610	2
112	C	9	650	k	k	1	610	4
112	C	10	1100	b	b	1	589	1
112	C	11	950	l	l	1	504	5
112	C	12	650	k	k	1	712	4
112	C	13	800	l	l	1	450	5
112	C	14	500	b	b	1	470	1
112	C	15	1100	j	j	1	506	3
112	C	16	1100	h	h	1	480	2
112	C	17	650	b	b	1	722	1
112	C	18	500	h	h	1	597	2
112	C	19	1100	l	l	1	506	5
112	C	20	800	h	h	1	616	2
112	C	21	950	k	k	1	554	4
112	C	22	950	j	j	1	549	3
112	C	23	800	b	b	1	445	1
112	C	24	800	k	k	1	645	4
112	C	25	650	h	h	1	640	2
112	C	26	500	l	l	1	480	5
112	C	27	800	b	b	1	1034	1
112	C	28	650	h	h	1	514	2
112	C	29	500	b	b	1	778	1
112	C	30	500	k	k	1	434	4
112	C	31	950	l	l	1	442	5
112	C	32	1100	j	j	1	565	3
112	C	33	1100	k	k	1	581	4
112	C	34	950	b	b	1	626	1
112	C	35	800	l	l	1	647	5
112	C	36	950	j	j	1	335	3
112	C	37	650	b	b	1	551	1
112	C	38	1100	k	k	1	495	4
112	C	39	500	l	l	1	422	5
112	C	40	500	h	h	1	495	2
112	C	41	950	k	k	1	524	4
112	C	42	500	j	j	1	329	3
112	C	43	1100	h	h	1	1060	2
112	C	44	800	j	j	1	604	3
112	C	45	800	k	k	1	646	4
112	C	46	1100	b	b	1	641	1
112	C	47	650	l	l	1	441	5
112	C	48	800	h	h	1	476	2
112	C	49	650	j	j	1	532	3
112	C	50	650	l	l	1	453	5
112	D	1	650	b	b	1	652	5
112	D	2	650	j	j	1	799	3
112	D	3	800	k	k	1	532	2
112	D	4	650	b	b	1	536	5
112	D	5	1100	l	l	1	666	1
112	D	6	800	h	h	1	647	4
112	D	7	800	j	j	1	1306	3
112	D	8	1100	k	k	1	479	2
112	D	9	500	j	j	1	1186	3
112	D	10	950	h	h	1	727	4
112	D	11	500	k	k	1	776	2
112	D	12	500	b	b	1	736	5
112	D	13	1100	h	h	1	790	4
112	D	14	650	l	l	1	626	1
112	D	15	950	j	j	1	759	3
112	D	16	800	b	b	1	728	5
112	D	17	950	l	b	0	599	1
112	D	18	1100	h	h	1	648	4
112	D	19	1100	j	j	1	626	3
112	D	20	950	b	b	1	702	5
112	D	21	500	h	h	1	827	4
112	D	22	500	l	l	1	695	1
112	D	23	650	k	k	1	552	2
112	D	24	800	l	l	1	516	1
112	D	25	500	b	b	1	787	5
112	D	26	650	k	k	1	763	2
112	D	27	800	h	h	1	507	4
112	D	28	800	l	l	1	628	1
112	D	29	950	j	j	1	689	3
112	D	30	950	h	h	1	869	4
112	D	31	800	k	k	1	648	2
112	D	32	1100	b	b	1	691	5
112	D	33	500	k	k	1	531	2
112	D	34	650	l	l	1	1194	1
112	D	35	1100	k	k	1	672	2
112	D	36	1100	j	j	1	737	3
112	D	37	500	l	l	1	520	1
112	D	38	800	b	b	1	552	5
112	D	39	650	h	h	1	632	4
112	D	40	950	b	b	1	813	5
112	D	41	1100	l	l	1	606	1
112	D	42	650	h	h	1	621	4
112	D	43	950	k	k	1	427	2
112	D	44	650	j	j	1	790	3
112	D	45	950	l	l	1	424	1
112	D	46	500	h	h	1	936	4
112	D	47	500	j	j	1	496	3
112	D	48	950	k	k	1	504	2
112	D	49	1100	b	b	1	792	5
112	D	50	800	j	j	1	798	3
113	A	1	950	k	k	1	913	4
113	A	2	800	h	h	1	681	2
113	A	3	950	b	b	1	631	1
113	A	4	500	k	k	1	536	4
113	A	5	1100	l	l	1	542	5
113	A	6	500	h	h	1	766	2
113	A	7	650	b	b	1	662	1
113	A	8	1100	h	h	1	819	2
113	A	9	1100	j	j	1	688	3
113	A	10	500	b	b	1	634	1
113	A	11	800	l	l	1	646	5
113	A	12	650	k	k	1	587	4
113	A	13	950	l	l	1	395	5
113	A	14	1100	b	b	1	674	1
113	A	15	650	k	k	1	720	4
113	A	16	950	h	h	1	941	2
113	A	17	650	j	j	1	635	3
113	A	18	650	l	l	1	987	5
113	A	19	650	j	j	1	1166	3
113	A	20	950	k	k	1	806	4
113	A	21	800	j	j	1	651	3
113	A	22	1100	b	b	1	463	1
113	A	23	800	k	k	1	402	4
113	A	24	950	h	h	1	546	2
113	A	25	1100	l	l	1	720	5
113	A	26	800	j	j	1	589	3
113	A	27	1100	h	h	1	549	2
113	A	28	500	j	j	1	676	3
113	A	29	500	h	h	1	826	2
113	A	30	500	l	l	1	540	5
113	A	31	1100	k	k	1	525	4
113	A	32	650	b	b	1	541	1
113	A	33	950	j	j	1	703	3
113	A	34	800	l	l	1	655	5
113	A	35	950	b	b	1	942	1
113	A	36	1100	k	k	1	877	4
113	A	37	1100	j	j	1	743	3
113	A	38	950	l	l	1	799	5
113	A	39	500	k	k	1	962	4
113	A	40	500	b	b	1	622	1
113	A	41	650	h	h	1	751	2
113	A	42	800	b	b	1	689	1
113	A	43	500	l	l	1	898	5
113	A	44	650	h	h	1	1013	2
113	A	45	800	k	k	1	829	4
113	A	46	800	b	b	1	750	1
113	A	47	950	j	j	1	690	3
113	A	48	800	h	h	1	994	2
113	A	49	650	l	l	1	623	5
113	A	50	500	j	j	1	1210	3
113	B	1	950	j	j	1	1209	3
113	B	2	800	l	l	1	649	1
113	B	3	800	h	h	1	790	4
113	B	4	650	k	k	1	1609	2
113	B	5	500	b	b	1	562	5
113	B	6	800	l	l	1	550	1
113	B	7	650	k	k	1	786	2
113	B	8	500	l	l	1	691	1
113	B	9	500	h	h	1	816	4
113	B	10	950	b	b	1	639	5
113	B	11	1100	j	j	1	899	3
113	B	12	1100	h	h	1	978	4
113	B	13	950	l	l	1	870	1
113	B	14	800	b	l	0	732	5
113	B	15	950	j	j	1	790	3
113	B	16	650	l	l	1	590	1
113	B	17	1100	h	h	1	735	4
113	B	18	500	b	b	1	1010	5
113	B	19	500	k	k	1	1181	2
113	B	20	950	h	h	1	962	4
113	B	21	500	j	j	1	595	3
113	B	22	1100	k	k	1	709	2
113	B	23	800	j	j	1	663	3
113	B	24	800	h	h	1	909	4
113	B	25	1100	l	l	1	343	1
113	B	26	500	j	j	1	663	3
113	B	27	650	b	b	1	687	5
113	B	28	800	k	k	1	1637	2
113	B	29	650	j	j	1	383	3
113	B	30	650	b	b	1	700	5
113	B	31	650	j	j	1	725	3
113	B	32	950	k	k	1	895	2
113	B	33	650	h	h	1	910	4
113	B	34	1100	l	l	1	586	1
113	B	35	950	b	b	1	1468	5
113	B	36	650	h	h	1	1001	4
113	B	37	800	b	b	1	713	5
113	B	38	500	l	l	1	530	1
113	B	39	1100	j	j	1	711	3
113	B	40	1100	k	k	1	1020	2
113	B	41	650	l	l	1	575	1
