Subject	Gender	Hand Posture	Trial	Interval	CorrectResponse	Given Response	Accuracy	RT	Image
113	female	Down	15	650	k	k	1	533	Ring Finger
113	female	Down	16	950	h	h	1	557	Index
113	female	Down	17	650	j	j	1	557	Middle Finger
113	female	Down	18	650	l	l	1	525	Little Finger
113	female	Down	19	650	j	j	1	351	Middle Finger
113	female	Down	20	800	h	h	1	365	Index
113	female	Down	21	650	l	l	1	495	Little Finger
113	female	Down	22	500	j	j	1	391	Middle Finger
113	female	Down	23	950	h	h	1	413	Index
113	female	Down	24	1100	l	l	1	442	Little Finger
113	female	Down	25	800	j	j	1	370	Middle Finger
113	female	Down	26	1100	b	b	1	503	Thumb
113	female	Down	27	800	k	k	1	554	Ring Finger
113	female	Down	28	800	j	j	1	362	Middle Finger
113	female	Down	29	1100	h	h	1	391	Index
113	female	Down	30	500	j	j	1	426	Middle Finger
113	female	Down	31	950	k	k	1	557	Ring Finger
113	female	Down	32	500	h	h	1	391	Index
113	female	Down	33	500	l	l	1	482	Little Finger
113	female	Down	34	1100	k	k	1	503	Ring Finger
113	female	Down	35	650	b	b	1	509	Thumb
113	female	Down	36	950	j	j	1	386	Middle Finger
113	female	Down	37	500	b	b	1	434	Thumb
113	female	Down	38	1100	k	k	1	485	Ring Finger
113	female	Down	39	1100	j	j	1	378	Middle Finger
113	female	Down	40	950	l	l	1	429	Little Finger
113	female	Down	41	950	b	b	1	306	Thumb
113	female	Down	42	500	k	k	1	482	Ring Finger
113	female	Down	43	800	l	l	1	426	Little Finger
113	female	Down	44	650	h	h	1	391	Index
113	female	Down	45	800	b	b	1	437	Thumb
113	female	Down	46	500	l	l	1	431	Little Finger
113	female	Down	47	650	h	h	1	359	Index
113	female	Down	48	950	j	j	1	293	Middle Finger
113	female	Down	49	800	k	k	1	397	Ring Finger
113	female	Down	50	800	b	b	1	298	Thumb
113	female	Up	1	800	k	k	1	698	Ring Finger
113	female	Up	2	650	h	h	1	335	Index
113	female	Up	3	500	l	l	1	455	Little Finger
113	female	Up	4	800	b	b	1	461	Thumb
113	female	Up	5	800	l	l	1	410	Little Finger
113	female	Up	6	500	k	k	1	727	Ring Finger
113	female	Up	7	950	l	l	1	479	Little Finger
113	female	Up	8	1100	j	j	1	434	Middle Finger
113	female	Up	9	1100	k	k	1	517	Ring Finger
113	female	Up	10	500	b	b	1	487	Thumb
113	female	Up	11	500	l	l	1	317	Little Finger
113	female	Up	12	650	h	h	1	309	Index
113	female	Up	13	800	l	l	1	365	Little Finger
113	female	Up	14	500	k	k	1	582	Ring Finger
113	female	Up	15	950	b	b	1	442	Thumb
113	female	Up	16	950	l	l	1	282	Little Finger
113	female	Up	17	1100	j	j	1	399	Middle Finger
113	female	Up	18	500	b	b	1	522	Thumb
113	female	Up	19	500	h	h	1	471	Index
113	female	Up	20	950	k	k	1	783	Ring Finger
113	female	Up	21	500	j	j	1	466	Middle Finger
113	female	Up	22	1100	h	h	1	506	Index
113	female	Up	23	800	j	j	1	509	Middle Finger
113	female	Up	24	1100	b	b	1	351	Thumb
113	female	Up	25	800	j	j	1	581	Middle Finger
113	female	Up	26	1100	l	l	1	413	Little Finger
113	female	Up	27	950	h	h	1	413	Index
113	female	Up	28	500	j	j	1	490	Middle Finger
113	female	Up	29	650	l	l	1	421	Little Finger
113	female	Up	30	800	h	h	1	410	Index
113	female	Up	31	650	j	j	1	477	Middle Finger
113	female	Up	32	650	l	l	1	373	Little Finger
113	female	Up	33	650	j	j	1	447	Middle Finger
113	female	Up	34	950	h	h	1	439	Index
113	female	Up	35	650	k	k	1	695	Ring Finger
113	female	Up	36	1100	b	b	1	407	Thumb
113	female	Up	37	650	k	k	1	394	Ring Finger
113	female	Up	38	1100	h	h	1	341	Index
113	female	Up	39	950	b	b	1	439	Thumb
113	female	Up	40	1100	l	l	1	626	Little Finger
113	female	Up	41	800	h	h	1	317	Index
113	female	Up	42	950	k	k	1	482	Ring Finger
113	female	Up	43	950	j	j	1	402	Middle Finger
113	female	Up	44	650	b	b	1	365	Thumb
113	female	Up	45	1100	k	k	1	578	Ring Finger
113	female	Up	46	800	b	b	1	343	Thumb
113	female	Up	47	800	k	k	1	562	Ring Finger
113	female	Up	48	500	h	h	1	503	Index
113	female	Up	49	950	j	j	1	538	Middle Finger
113	female	Up	50	650	b	b	1	415	Thumb
114	female	Down	1	950	k	k	1	623	Ring Finger
114	female	Down	2	800	h	h	1	399	Index
114	female	Down	3	500	k	k	1	438	Ring Finger
114	female	Down	4	1100	l	l	1	355	Little Finger
114	female	Down	5	950	b	b	1	816	Thumb
114	female	Down	6	500	h	h	1	501	Index
114	female	Down	7	650	b	b	1	361	Thumb
114	female	Down	8	1100	h	h	1	369	Index
114	female	Down	9	1100	j	j	1	679	Middle Finger
114	female	Down	10	500	b	b	1	442	Thumb
114	female	Down	11	800	l	l	1	458	Little Finger
114	female	Down	12	650	k	k	1	760	Ring Finger
114	female	Down	13	950	l	l	1	357	Little Finger
114	female	Down	14	1100	b	b	1	325	Thumb
114	female	Down	15	650	k	k	1	560	Ring Finger
114	female	Down	16	950	h	h	1	269	Index
114	female	Down	17	650	j	j	1	410	Middle Finger
114	female	Down	18	650	l	l	1	322	Little Finger
114	female	Down	19	650	j	j	1	469	Middle Finger
114	female	Down	20	800	h	h	1	388	Index
114	female	Down	21	650	l	l	1	348	Little Finger
114	female	Down	22	500	j	h	0	325	Middle Finger
114	female	Down	23	950	h	h	1	364	Index
114	female	Down	24	1100	l	l	1	396	Little Finger
114	female	Down	25	800	j	j	1	374	Middle Finger
114	female	Down	26	1100	b	b	1	421	Thumb
114	female	Down	27	800	k	k	1	669	Ring Finger
114	female	Down	28	800	j	h	0	404	Middle Finger
114	female	Down	29	1100	h	h	1	482	Index
114	female	Down	30	500	j	j	1	620	Middle Finger
114	female	Down	31	950	k	k	1	439	Ring Finger
114	female	Down	32	500	h	h	1	451	Index
114	female	Down	33	500	l	l	1	455	Little Finger
114	female	Down	34	1100	k	k	1	435	Ring Finger
114	female	Down	35	650	b	b	1	489	Thumb
114	female	Down	36	950	j	j	1	385	Middle Finger
114	female	Down	37	500	b	b	1	447	Thumb
114	female	Down	38	1100	k	k	1	500	Ring Finger
114	female	Down	39	1100	j	j	1	446	Middle Finger
114	female	Down	40	950	l	l	1	392	Little Finger
114	female	Down	41	950	b	b	1	420	Thumb
114	female	Down	42	500	k	k	1	473	Ring Finger
114	female	Down	43	800	l	l	1	384	Little Finger
114	female	Down	44	650	h	h	1	377	Index
114	female	Down	45	800	b	b	1	412	Thumb
114	female	Down	46	500	l	l	1	346	Little Finger
114	female	Down	47	650	h	h	1	340	Index
114	female	Down	48	950	j	j	1	979	Middle Finger
114	female	Down	49	800	k	k	1	596	Ring Finger
114	female	Down	50	800	b	b	1	438	Thumb
114	female	Up	1	800	k	k	1	472	Ring Finger
114	female	Up	2	650	h	h	1	396	Index
114	female	Up	3	500	l	l	1	355	Little Finger
114	female	Up	4	800	b	b	1	351	Thumb
114	female	Up	5	800	l	l	1	387	Little Finger
114	female	Up	6	500	k	k	1	883	Ring Finger
114	female	Up	7	950	l	l	1	480	Little Finger
114	female	Up	8	1100	j	j	1	555	Middle Finger
114	female	Up	9	1100	k	k	1	466	Ring Finger
114	female	Up	10	500	b	b	1	414	Thumb
114	female	Up	11	500	l	l	1	483	Little Finger
114	female	Up	12	650	h	h	1	440	Index
114	female	Up	13	800	l	l	1	432	Little Finger
114	female	Up	14	500	k	k	1	573	Ring Finger
114	female	Up	15	950	b	b	1	314	Thumb
114	female	Up	16	950	l	l	1	354	Little Finger
114	female	Up	17	1100	j	j	1	369	Middle Finger
114	female	Up	18	500	b	b	1	384	Thumb
114	female	Up	19	500	h	h	1	518	Index
114	female	Up	20	950	k	k	1	446	Ring Finger
114	female	Up	21	500	j	j	1	522	Middle Finger
114	female	Up	22	1100	h	h	1	323	Index
114	female	Up	23	800	j	k	0	424	Middle Finger
114	female	Up	24	1100	b	b	1	556	Thumb
114	female	Up	25	800	j	j	1	624	Middle Finger
114	female	Up	26	1100	l	l	1	588	Little Finger
114	female	Up	27	950	h	h	1	552	Index
114	female	Up	28	500	j	j	1	871	Middle Finger
114	female	Up	29	650	l	l	1	460	Little Finger
114	female	Up	30	800	h	h	1	572	Index
114	female	Up	31	650	j	k	0	669	Middle Finger
114	female	Up	32	650	l	l	1	450	Little Finger
114	female	Up	33	650	j	j	1	512	Middle Finger
114	female	Up	34	950	h	h	1	408	Index
114	female	Up	35	650	k	k	1	563	Ring Finger
114	female	Up	36	1100	b	b	1	342	Thumb
114	female	Up	37	650	k	k	1	544	Ring Finger
114	female	Up	38	1100	h	h	1	368	Index
114	female	Up	39	950	b	b	1	413	Thumb
114	female	Up	40	1100	l	l	1	450	Little Finger
114	female	Up	41	800	h	h	1	434	Index
114	female	Up	42	950	k	k	1	593	Ring Finger
114	female	Up	43	950	j	j	1	616	Middle Finger
114	female	Up	44	650	b	b	1	351	Thumb
114	female	Up	45	1100	k	k	1	603	Ring Finger
114	female	Up	46	800	b	b	1	551	Thumb
114	female	Up	47	800	k	k	1	443	Ring Finger
114	female	Up	48	500	h	h	1	543	Index
114	female	Up	49	950	j	k	0	454	Middle Finger
114	female	Up	50	650	b	b	1	371	Thumb
115	female	Down	1	950	k	k	1	484	Ring Finger
115	female	Down	2	800	h	h	1	394	Index
115	female	Down	3	500	k	k	1	337	Ring Finger
115	female	Down	4	1100	l	l	1	369	Little Finger
115	female	Down	5	950	b	b	1	422	Thumb
115	female	Down	6	500	h	h	1	419	Index
115	female	Down	7	650	b	h	0	338	Thumb
115	female	Down	8	1100	h	h	1	418	Index
115	female	Down	9	1100	j	j	1	479	Middle Finger
115	female	Down	10	500	b	b	1	282	Thumb
115	female	Down	11	800	l	l	1	329	Little Finger
115	female	Down	12	650	k	k	1	500	Ring Finger
115	female	Down	13	950	l	l	1	372	Little Finger
115	female	Down	14	1100	b	b	1	435	Thumb
115	female	Down	15	650	k	j	0	345	Ring Finger
115	female	Down	16	950	h	h	1	399	Index
115	female	Down	17	650	j	j	1	319	Middle Finger
115	female	Down	18	650	l	l	1	410	Little Finger
115	female	Down	19	650	j	j	1	418	Middle Finger
115	female	Down	20	800	h	h	1	371	Index
115	female	Down	21	650	l	l	1	356	Little Finger
115	female	Down	22	500	j	j	1	420	Middle Finger
115	female	Down	23	950	h	h	1	335	Index
115	female	Down	24	1100	l	l	1	559	Little Finger
115	female	Down	25	800	j	j	1	315	Middle Finger
115	female	Down	26	1100	b	b	1	372	Thumb
115	female	Down	27	800	k	k	1	559	Ring Finger
115	female	Down	28	800	j	j	1	371	Middle Finger
115	female	Down	29	1100	h	h	1	329	Index
115	female	Down	30	500	j	j	1	338	Middle Finger
115	female	Down	31	950	k	k	1	641	Ring Finger
115	female	Down	32	500	h	h	1	493	Index
115	female	Down	33	500	l	l	1	383	Little Finger
115	female	Down	34	1100	k	k	1	390	Ring Finger
115	female	Down	35	650	b	b	1	343	Thumb
115	female	Down	36	950	j	k	0	437	Middle Finger
115	female	Down	37	500	b	b	1	385	Thumb
115	female	Down	38	1100	k	k	1	440	Ring Finger
115	female	Down	39	1100	j	j	1	348	Middle Finger
115	female	Down	40	950	l	l	1	386	Little Finger
115	female	Down	41	950	b	b	1	454	Thumb
115	female	Down	42	500	k	k	1	457	Ring Finger
115	female	Down	43	800	l	l	1	409	Little Finger
115	female	Down	44	650	h	h	1	409	Index
115	female	Down	45	800	b	b	1	347	Thumb
115	female	Down	46	500	l	l	1	587	Little Finger
115	female	Down	47	650	h	h	1	363	Index
115	female	Down	48	950	j	j	1	529	Middle Finger
115	female	Down	49	800	k	k	1	542	Ring Finger
115	female	Down	50	800	b	b	1	330	Thumb
115	female	Up	1	800	k	k	1	416	Ring Finger
115	female	Up	2	650	h	h	1	439	Index
115	female	Up	3	500	l	l	1	356	Little Finger
115	female	Up	4	800	b	b	1	360	Thumb
115	female	Up	5	800	l	l	1	452	Little Finger
115	female	Up	6	500	k	k	1	479	Ring Finger
115	female	Up	7	950	l	l	1	408	Little Finger
115	female	Up	8	1100	j	j	1	470	Middle Finger
115	female	Up	9	1100	k	k	1	392	Ring Finger
115	female	Up	10	500	b	b	1	551	Thumb
115	female	Up	11	500	l	l	1	718	Little Finger
115	female	Up	12	650	h	h	1	257	Index
115	female	Up	13	800	l	l	1	345	Little Finger
115	female	Up	14	500	k	j	0	385	Ring Finger
115	female	Up	15	950	b	h	0	286	Thumb
115	female	Up	16	950	l	l	1	454	Little Finger
115	female	Up	17	1100	j	j	1	466	Middle Finger
115	female	Up	18	500	b	b	1	389	Thumb
115	female	Up	19	500	h	h	1	492	Index
115	female	Up	20	950	k	k	1	822	Ring Finger
115	female	Up	21	500	j	j	1	607	Middle Finger
115	female	Up	22	1100	h	h	1	301	Index
115	female	Up	23	800	j	j	1	627	Middle Finger
115	female	Up	24	1100	b	b	1	312	Thumb
115	female	Up	25	800	j	j	1	477	Middle Finger
115	female	Up	26	1100	l	l	1	496	Little Finger
115	female	Up	27	950	h	h	1	568	Index
115	female	Up	28	500	j	j	1	351	Middle Finger
115	female	Up	29	650	l	l	1	393	Little Finger
115	female	Up	30	800	h	h	1	468	Index
115	female	Up	31	650	j	j	1	409	Middle Finger
115	female	Up	32	650	l	l	1	385	Little Finger
115	female	Up	33	650	j	j	1	402	Middle Finger
115	female	Up	34	950	h	h	1	325	Index
115	female	Up	35	650	k	k	1	580	Ring Finger
115	female	Up	36	1100	b	b	1	310	Thumb
115	female	Up	37	650	k	k	1	482	Ring Finger
115	female	Up	38	1100	h	h	1	285	Index
115	female	Up	39	950	b	b	1	357	Thumb
115	female	Up	40	1100	l	l	1	429	Little Finger
115	female	Up	41	800	h	h	1	294	Index
115	female	Up	42	950	k	k	1	326	Ring Finger
115	female	Up	43	950	j	j	1	429	Middle Finger
115	female	Up	44	650	b	h	0	372	Thumb
115	female	Up	45	1100	k	k	1	490	Ring Finger
115	female	Up	46	800	b	b	1	272	Thumb
115	female	Up	47	800	k	k	1	423	Ring Finger
115	female	Up	48	500	h	h	1	412	Index
115	female	Up	49	950	j	j	1	472	Middle Finger
115	female	Up	50	650	b	b	1	421	Thumb
116	female	Down	1	950	k	k	1	761	Ring Finger
116	female	Down	2	800	h	h	1	484	Index
116	female	Down	3	500	k	k	1	511	Ring Finger
116	female	Down	4	1100	l	l	1	585	Little Finger
116	female	Down	5	950	b	b	1	501	Thumb
116	female	Down	6	500	h	h	1	527	Index
116	female	Down	7	650	b	b	1	483	Thumb
116	female	Down	8	1100	h	h	1	461	Index
116	female	Down	9	1100	j	j	1	513	Middle Finger
116	female	Down	10	500	b	b	1	570	Thumb
116	female	Down	11	800	l	l	1	453	Little Finger
116	female	Down	12	650	k	k	1	722	Ring Finger
116	female	Down	13	950	l	l	1	480	Little Finger
116	female	Down	14	1100	b	b	1	483	Thumb
116	female	Down	15	650	k	k	1	520	Ring Finger
116	female	Down	16	950	h	h	1	383	Index
116	female	Down	17	650	j	j	1	600	Middle Finger
116	female	Down	18	650	l	l	1	488	Little Finger
116	female	Down	19	650	j	j	1	420	Middle Finger
116	female	Down	20	800	h	h	1	477	Index
116	female	Down	21	650	l	l	1	442	Little Finger
116	female	Down	22	500	j	j	1	567	Middle Finger
116	female	Down	23	950	h	h	1	348	Index
116	female	Down	24	1100	l	l	1	468	Little Finger
116	female	Down	25	800	j	j	1	403	Middle Finger
116	female	Down	26	1100	b	b	1	609	Thumb
116	female	Down	27	800	k	k	1	650	Ring Finger
116	female	Down	28	800	j	j	1	426	Middle Finger
116	female	Down	29	1100	h	h	1	431	Index
116	female	Down	30	500	j	j	1	403	Middle Finger
116	female	Down	31	950	k	k	1	535	Ring Finger
116	female	Down	32	500	h	h	1	423	Index
116	female	Down	33	500	l	l	1	509	Little Finger
116	female	Down	34	1100	k	k	1	550	Ring Finger
116	female	Down	35	650	b	b	1	552	Thumb
116	female	Down	36	950	j	j	1	462	Middle Finger
116	female	Down	37	500	b	b	1	514	Thumb
116	female	Down	38	1100	k	k	1	603	Ring Finger
116	female	Down	39	1100	j	j	1	352	Middle Finger
116	female	Down	40	950	l	l	1	462	Little Finger
116	female	Down	41	950	b	b	1	551	Thumb
116	female	Down	42	500	k	k	1	607	Ring Finger
116	female	Down	43	800	l	l	1	601	Little Finger
116	female	Down	44	650	h	h	1	505	Index
116	female	Down	45	800	b	b	1	487	Thumb
116	female	Down	46	500	l	l	1	497	Little Finger
116	female	Down	47	650	h	h	1	925	Index
116	female	Down	48	950	j	j	1	524	Middle Finger
116	female	Down	49	800	k	k	1	640	Ring Finger
116	female	Down	50	800	b	b	1	497	Thumb
116	female	Up	1	800	k	k	1	682	Ring Finger
116	female	Up	2	650	h	h	1	382	Index
116	female	Up	3	500	l	l	1	917	Little Finger
116	female	Up	4	800	b	b	1	450	Thumb
116	female	Up	5	800	l	l	1	538	Little Finger
116	female	Up	6	500	k	k	1	591	Ring Finger
116	female	Up	7	950	l	l	1	502	Little Finger
116	female	Up	8	1100	j	j	1	511	Middle Finger
116	female	Up	9	1100	k	k	1	565	Ring Finger
116	female	Up	10	500	b	b	1	423	Thumb
116	female	Up	11	500	l	l	1	1252	Little Finger
116	female	Up	12	650	h	h	1	481	Index
116	female	Up	13	800	l	l	1	592	Little Finger
116	female	Up	14	500	k	k	1	686	Ring Finger
116	female	Up	15	950	b	b	1	398	Thumb
116	female	Up	16	950	l	l	1	530	Little Finger
116	female	Up	17	1100	j	j	1	411	Middle Finger
116	female	Up	18	500	b	b	1	552	Thumb
116	female	Up	19	500	h	h	1	464	Index
116	female	Up	20	950	k	k	1	450	Ring Finger
116	female	Up	21	500	j	j	1	358	Middle Finger
116	female	Up	22	1100	h	h	1	374	Index
116	female	Up	23	800	j	j	1	361	Middle Finger
116	female	Up	24	1100	b	b	1	384	Thumb
116	female	Up	25	800	j	j	1	434	Middle Finger
116	female	Up	26	1100	l	l	1	463	Little Finger
116	female	Up	27	950	h	h	1	504	Index
116	female	Up	28	500	j	j	1	369	Middle Finger
116	female	Up	29	650	l	l	1	539	Little Finger
116	female	Up	30	800	h	h	1	431	Index
116	female	Up	31	650	j	j	1	454	Middle Finger
116	female	Up	32	650	l	l	1	740	Little Finger
116	female	Up	33	650	j	j	1	366	Middle Finger
116	female	Up	34	950	h	h	1	339	Index
116	female	Up	35	650	k	k	1	586	Ring Finger
116	female	Up	36	1100	b	b	1	459	Thumb
116	female	Up	37	650	k	k	1	520	Ring Finger
116	female	Up	38	1100	h	h	1	465	Index
116	female	Up	39	950	b	b	1	523	Thumb
116	female	Up	40	1100	l	l	1	779	Little Finger
116	female	Up	41	800	h	h	1	606	Index
116	female	Up	42	950	k	k	1	521	Ring Finger
116	female	Up	43	950	j	j	1	408	Middle Finger
116	female	Up	44	650	b	b	1	503	Thumb
116	female	Up	45	1100	k	k	1	537	Ring Finger
116	female	Up	46	800	b	b	1	493	Thumb
116	female	Up	47	800	k	k	1	571	Ring Finger
116	female	Up	48	500	h	h	1	426	Index
116	female	Up	49	950	j	j	1	501	Middle Finger
116	female	Up	50	650	b	b	1	489	Thumb
117	female	Down	1	950	k	k	1	449	Ring Finger
117	female	Down	2	800	h	h	1	457	Index
117	female	Down	3	500	k	k	1	389	Ring Finger
117	female	Down	4	1100	l	l	1	363	Little Finger
117	female	Down	5	950	b	b	1	353	Thumb
117	female	Down	6	500	h	h	1	416	Index
117	female	Down	7	650	b	b	1	400	Thumb
117	female	Down	8	1100	h	h	1	350	Index
117	female	Down	9	1100	j	j	1	494	Middle Finger
117	female	Down	10	500	b	b	1	416	Thumb
117	female	Down	11	800	l	l	1	354	Little Finger
117	female	Down	12	650	k	k	1	420	Ring Finger
117	female	Down	13	950	l	l	1	407	Little Finger
117	female	Down	14	1100	b	b	1	380	Thumb
117	female	Down	15	650	k	k	1	421	Ring Finger
117	female	Down	16	950	h	h	1	448	Index
117	female	Down	17	650	j	j	1	438	Middle Finger
117	female	Down	18	650	l	l	1	421	Little Finger
117	female	Down	19	650	j	j	1	420	Middle Finger
117	female	Down	20	800	h	h	1	357	Index
117	female	Down	21	650	l	l	1	391	Little Finger
117	female	Down	22	500	j	j	1	453	Middle Finger
117	female	Down	23	950	h	h	1	343	Index
117	female	Down	24	1100	l	l	1	343	Little Finger
117	female	Down	25	800	j	j	1	387	Middle Finger
117	female	Down	26	1100	b	b	1	385	Thumb
117	female	Down	27	800	k	k	1	499	Ring Finger
117	female	Down	28	800	j	j	1	362	Middle Finger
117	female	Down	29	1100	h	b	0	345	Index
117	female	Down	30	500	j	j	1	561	Middle Finger
117	female	Down	31	950	k	k	1	335	Ring Finger
117	female	Down	32	500	h	h	1	471	Index
117	female	Down	33	500	l	l	1	363	Little Finger
117	female	Down	34	1100	k	k	1	426	Ring Finger
117	female	Down	35	650	b	b	1	425	Thumb
117	female	Down	36	950	j	j	1	396	Middle Finger
117	female	Down	37	500	b	b	1	458	Thumb
117	female	Down	38	1100	k	k	1	422	Ring Finger
117	female	Down	39	1100	j	j	1	427	Middle Finger
117	female	Down	40	950	l	l	1	389	Little Finger
117	female	Down	41	950	b	b	1	402	Thumb
117	female	Down	42	500	k	k	1	574	Ring Finger
117	female	Down	43	800	l	k	0	385	Little Finger
117	female	Down	44	650	h	h	1	410	Index
117	female	Down	45	800	b	b	1	411	Thumb
117	female	Down	46	500	l	l	1	425	Little Finger
117	female	Down	47	650	h	h	1	400	Index
117	female	Down	48	950	j	j	1	484	Middle Finger
117	female	Down	49	800	k	k	1	483	Ring Finger
117	female	Down	50	800	b	b	1	394	Thumb
117	female	Up	1	800	k	k	1	606	Ring Finger
117	female	Up	2	650	h	b	0	416	Index
117	female	Up	3	500	l	l	1	527	Little Finger
117	female	Up	4	800	b	b	1	404	Thumb
117	female	Up	5	800	l	l	1	485	Little Finger
117	female	Up	6	500	k	k	1	571	Ring Finger
117	female	Up	7	950	l	l	1	428	Little Finger
117	female	Up	8	1100	j	j	1	465	Middle Finger
117	female	Up	9	1100	k	k	1	476	Ring Finger
117	female	Up	10	500	b	b	1	406	Thumb
117	female	Up	11	500	l	l	1	380	Little Finger
117	female	Up	12	650	h	h	1	342	Index
117	female	Up	13	800	l	l	1	418	Little Finger
117	female	Up	14	500	k	j	0	407	Ring Finger
117	female	Up	15	950	b	b	1	395	Thumb
117	female	Up	16	950	l	l	1	319	Little Finger
117	female	Up	17	1100	j	j	1	544	Middle Finger
117	female	Up	18	500	b	b	1	544	Thumb
117	female	Up	19	500	h	j	0	688	Index
117	female	Up	20	950	k	k	1	553	Ring Finger
117	female	Up	21	500	j	j	1	576	Middle Finger
117	female	Up	22	1100	h	h	1	391	Index
117	female	Up	23	800	j	j	1	681	Middle Finger
117	female	Up	24	1100	b	b	1	436	Thumb
117	female	Up	25	800	j	j	1	532	Middle Finger
117	female	Up	26	1100	l	l	1	852	Little Finger
117	female	Up	27	950	h	h	1	493	Index
117	female	Up	28	500	j	j	1	678	Middle Finger
117	female	Up	29	650	l	l	1	500	Little Finger
117	female	Up	30	800	h	h	1	618	Index
117	female	Up	31	650	j	j	1	497	Middle Finger
117	female	Up	32	650	l	l	1	525	Little Finger
117	female	Up	33	650	j	j	1	576	Middle Finger
117	female	Up	34	950	h	h	1	349	Index
117	female	Up	35	650	k	k	1	753	Ring Finger
117	female	Up	36	1100	b	b	1	397	Thumb
117	female	Up	37	650	k	k	1	776	Ring Finger
117	female	Up	38	1100	h	h	1	387	Index
117	female	Up	39	950	b	b	1	391	Thumb
117	female	Up	40	1100	l	l	1	413	Little Finger
117	female	Up	41	800	h	h	1	511	Index
117	female	Up	42	950	k	k	1	422	Ring Finger
117	female	Up	43	950	j	j	1	417	Middle Finger
117	female	Up	44	650	b	b	1	512	Thumb
117	female	Up	45	1100	k	k	1	402	Ring Finger
117	female	Up	46	800	b	b	1	467	Thumb
117	female	Up	47	800	k	k	1	490	Ring Finger
117	female	Up	48	500	h	h	1	452	Index
117	female	Up	49	950	j	j	1	518	Middle Finger
117	female	Up	50	650	b	b	1	385	Thumb
118	male	Down	1	950	k	k	1	362	Ring Finger
118	male	Down	2	800	h	h	1	413	Index
118	male	Down	3	500	k	k	1	363	Ring Finger
118	male	Down	4	1100	l	l	1	431	Little Finger
118	male	Down	5	950	b	h	0	310	Thumb
118	male	Down	6	500	h	h	1	440	Index
118	male	Down	7	650	b	b	1	366	Thumb
118	male	Down	8	1100	h	h	1	382	Index
118	male	Down	9	1100	j	j	1	428	Middle Finger
118	male	Down	10	500	b	b	1	385	Thumb
118	male	Down	11	800	l	l	1	400	Little Finger
118	male	Down	12	650	k	k	1	421	Ring Finger
118	male	Down	13	950	l	l	1	392	Little Finger
118	male	Down	14	1100	b	b	1	334	Thumb
118	male	Down	15	650	k	k	1	432	Ring Finger
118	male	Down	16	950	h	h	1	395	Index
118	male	Down	17	650	j	j	1	307	Middle Finger
118	male	Down	18	650	l	l	1	391	Little Finger
118	male	Down	19	650	j	j	1	615	Middle Finger
118	male	Down	20	800	h	h	1	449	Index
118	male	Down	21	650	l	l	1	591	Little Finger
118	male	Down	22	500	j	j	1	365	Middle Finger
118	male	Down	23	950	h	h	1	379	Index
118	male	Down	24	1100	l	l	1	438	Little Finger
118	male	Down	25	800	j	j	1	323	Middle Finger
118	male	Down	26	1100	b	b	1	372	Thumb
118	male	Down	27	800	k	k	1	350	Ring Finger
118	male	Down	28	800	j	j	1	266	Middle Finger
118	male	Down	29	1100	h	h	1	302	Index
118	male	Down	30	500	j	j	1	383	Middle Finger
118	male	Down	31	950	k	k	1	252	Ring Finger
118	male	Down	32	500	h	h	1	384	Index
118	male	Down	33	500	l	l	1	394	Little Finger
118	male	Down	34	1100	k	k	1	357	Ring Finger
118	male	Down	35	650	b	b	1	359	Thumb
118	male	Down	36	950	j	j	1	389	Middle Finger
118	male	Down	37	500	b	b	1	354	Thumb
118	male	Down	38	1100	k	k	1	363	Ring Finger
118	male	Down	39	1100	j	j	1	338	Middle Finger
118	male	Down	40	950	l	l	1	328	Little Finger
118	male	Down	41	950	b	b	1	335	Thumb
118	male	Down	42	500	k	j	0	391	Ring Finger
118	male	Down	43	800	l	l	1	430	Little Finger
118	male	Down	44	650	h	h	1	434	Index
118	male	Down	45	800	b	b	1	354	Thumb
118	male	Down	46	500	l	l	1	338	Little Finger
118	male	Down	47	650	h	h	1	389	Index
118	male	Down	48	950	j	j	1	481	Middle Finger
118	male	Down	49	800	k	j	0	384	Ring Finger
118	male	Down	50	800	b	b	1	371	Thumb
118	male	Up	1	800	k	k	1	711	Ring Finger
118	male	Up	2	650	h	h	1	439	Index
118	male	Up	3	500	l	l	1	444	Little Finger
118	male	Up	4	800	b	b	1	356	Thumb
118	male	Up	5	800	l	l	1	376	Little Finger
118	male	Up	6	500	k	k	1	479	Ring Finger
118	male	Up	7	950	l	l	1	432	Little Finger
118	male	Up	8	1100	j	j	1	477	Middle Finger
118	male	Up	9	1100	k	k	1	563	Ring Finger
118	male	Up	10	500	b	b	1	414	Thumb
118	male	Up	11	500	l	l	1	460	Little Finger
118	male	Up	12	650	h	h	1	458	Index
118	male	Up	13	800	l	l	1	385	Little Finger
118	male	Up	14	500	k	k	1	472	Ring Finger
118	male	Up	15	950	b	b	1	409	Thumb
118	male	Up	16	950	l	l	1	292	Little Finger
118	male	Up	17	1100	j	j	1	559	Middle Finger
118	male	Up	18	500	b	b	1	406	Thumb
118	male	Up	19	500	h	h	1	620	Index
118	male	Up	20	950	k	k	1	399	Ring Finger
118	male	Up	21	500	j	j	1	549	Middle Finger
118	male	Up	22	1100	h	h	1	397	Index
118	male	Up	23	800	j	j	1	407	Middle Finger
118	male	Up	24	1100	b	b	1	357	Thumb
118	male	Up	25	800	j	j	1	472	Middle Finger
118	male	Up	26	1100	l	k	0	395	Little Finger
